timestamp,open,high,low,close,volume,symbol,launch_date,hours_from_launch
2025-01-08 07:00:00,0.9477,1.011,0.9375,0.991,33029488.5,SONICUSDT,2025-01-08 12:30:00,0
2025-01-08 08:00:00,0.9913,1.0328,0.9702,0.9995,28515508.6,SONICUSDT,2025-01-08 12:30:00,1
2025-01-08 09:00:00,0.9994,0.9999,0.9,0.9101,38181538.4,SONICUSDT,2025-01-08 12:30:00,2
2025-01-08 10:00:00,0.9101,0.9427,0.8787,0.9242,36723534.5,SONICUSDT,2025-01-08 12:30:00,3
2025-01-08 11:00:00,0.9242,0.9531,0.8953,0.9067,24820275.6,SONICUSDT,2025-01-08 12:30:00,4
2025-01-08 12:00:00,0.9067,0.9232,0.8832,0.8886,19542728.8,SONICUSDT,2025-01-08 12:30:00,5
2025-01-08 13:00:00,0.8885,0.9034,0.835,0.8447,31152115.2,SONICUSDT,2025-01-08 12:30:00,6
2025-01-08 14:00:00,0.8448,0.8959,0.8215,0.8541,39575144.6,SONICUSDT,2025-01-08 12:30:00,7
2025-01-08 15:00:00,0.854,0.8647,0.827,0.8606,15057975.1,SONICUSDT,2025-01-08 12:30:00,8
2025-01-08 16:00:00,0.8608,0.8612,0.8065,0.8274,15275685.3,SONICUSDT,2025-01-08 12:30:00,9
2025-01-08 17:00:00,0.8273,0.8848,0.8149,0.8722,20241922.3,SONICUSDT,2025-01-08 12:30:00,10
2025-01-08 18:00:00,0.8722,0.9312,0.8528,0.8702,19688271.3,SONICUSDT,2025-01-08 12:30:00,11
2025-01-08 19:00:00,0.8704,0.887,0.85,0.8651,7109507.1,SONICUSDT,2025-01-08 12:30:00,12
2025-01-08 20:00:00,0.8648,0.876,0.8517,0.8553,4063099.3,SONICUSDT,2025-01-08 12:30:00,13
2025-01-08 21:00:00,0.8554,0.8686,0.8427,0.8587,4222742.9,SONICUSDT,2025-01-08 12:30:00,14
2025-01-08 22:00:00,0.8587,0.8914,0.8581,0.8703,5028416.8,SONICUSDT,2025-01-08 12:30:00,15
2025-01-08 23:00:00,0.8707,0.9172,0.8619,0.8835,7065598.3,SONICUSDT,2025-01-08 12:30:00,16
2025-01-09 00:00:00,0.8837,0.8845,0.83,0.8438,13194541.2,SONICUSDT,2025-01-08 12:30:00,17
2025-01-09 01:00:00,0.8439,0.8598,0.8151,0.8172,7254995.5,SONICUSDT,2025-01-08 12:30:00,18
2025-01-09 02:00:00,0.8173,0.8177,0.7863,0.8046,12384585.0,SONICUSDT,2025-01-08 12:30:00,19
2025-01-09 03:00:00,0.8048,0.8052,0.787,0.7996,6189200.6,SONICUSDT,2025-01-08 12:30:00,20
2025-01-09 04:00:00,0.7992,0.8184,0.7935,0.81,8713142.8,SONICUSDT,2025-01-08 12:30:00,21
2025-01-09 05:00:00,0.8102,0.811,0.7966,0.8006,5526558.5,SONICUSDT,2025-01-08 12:30:00,22
2025-01-09 06:00:00,0.8009,0.8198,0.7922,0.8072,7091840.3,SONICUSDT,2025-01-08 12:30:00,23
